STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,MEASURE,,SECTOR,,STANDARD_REVENUE,,CTRY_SPECIFIC_REVENUE,,UNIT_MEASURE,,FREQ,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,REVENUE_CODE,,DECIMALS,,CURRENCY,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_4600,,_T,,PT_B1GQ,,A,,2013,,0,,A,,0,,4600,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_4600,,_T,,PT_B1GQ,,A,,2014,,0,,A,,0,,4600,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_4600,,_T,,PT_B1GQ,,A,,2015,,0,,A,,0,,4600,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_4600,,_T,,PT_B1GQ,,A,,2016,,0,,A,,0,,4600,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_4600,,_T,,PT_B1GQ,,A,,2017,,0,,A,,0,,4600,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_4600,,_T,,PT_B1GQ,,A,,2018,,0,,A,,0,,4600,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_4600,,_T,,PT_B1GQ,,A,,2019,,0,,A,,0,,4600,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_4600,,_T,,PT_B1GQ,,A,,2020,,0,,A,,0,,4600,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_4600,,_T,,PT_B1GQ,,A,,2021,,0,,A,,0,,4600,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,COL,,TAX_REV,,S13,,T_4600,,_T,,PT_B1GQ,,A,,2022,,0,,A,,0,,4600,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,1990,,2.051,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,1991,,2.914,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,1992,,3.868,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,1993,,5.192,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,1994,,6.285,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,1995,,6.624,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,1996,,6.566,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,1997,,6.916,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,1998,,6.036,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,1999,,5.667,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,2000,,5.485,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,2001,,5.095,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,2002,,5.34,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,2003,,5.624,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,2004,,5.859,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,2005,,6.176,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,2006,,6.27,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,2007,,6.303,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,2008,,7.163,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,2009,,6.498,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,2010,,6.912,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,2011,,6.894,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,2012,,6.889,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,2013,,6.933,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,2014,,7.253,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,2015,,6.961,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,2016,,5.976,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,2017,,5.833,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,2018,,6.576,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,2019,,6.343,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,2020,,5.879,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,2021,,7.152,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,PER,,TAX_REV,,S13,,T_5111,,_T,,PT_B1GQ,,A,,2022,,7.283,,A,,0,,5111,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,1990,,0.083,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,1991,,0.08,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,1992,,0.076,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,1993,,0.07,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,1994,,0.069,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,1995,,0.056,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,1996,,0.067,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,1997,,0.073,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,1998,,0.066,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,1999,,0.076,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,2000,,0.135,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,2001,,0.085,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,2002,,0.062,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,2003,,0.075,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,2004,,0.093,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,2005,,0.121,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,2006,,0.166,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,2007,,0.185,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,2008,,0.112,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,2009,,0.085,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,2010,,0.082,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,2011,,0.076,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,2012,,0.082,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,2013,,0.083,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,2014,,0.113,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,2015,,0.134,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,2016,,0.137,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,2017,,0.153,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,2018,,0.141,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,2019,,0.129,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,2020,,0.146,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,OECD_REP,,TAX_REV,,S13,,T_1120,,_T,,PT_B1GQ,,A,,2021,,0.213,,A,,0,,1120,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,1990,,4.422,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,1991,,4.114,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,1992,,3.42,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,1993,,3.45,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,1994,,3.778,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,1995,,4.072,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,1996,,4.51,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,1997,,4.569,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,1998,,4.867,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,1999,,4.195,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2000,,4.415,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2001,,4.561,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2002,,4.817,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2003,,5.116,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2004,,5.782,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2005,,5.147,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2006,,5.256,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2007,,5.445,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2008,,5.997,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2009,,5.824,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2010,,4.754,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2011,,5.061,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2012,,4.894,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2013,,4.628,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2014,,4.596,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2015,,4.491,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2016,,4.099,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2017,,3.182,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2018,,3.09,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2019,,3.285,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2020,,3.696,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2021,,3.518,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,JAM,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2022,,3.694,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,CRI,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2003,,0.086,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,CRI,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2004,,0.07,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,CRI,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2005,,0.172,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,CRI,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2006,,0.605,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,CRI,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2007,,0.887,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,CRI,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2008,,0.645,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,CRI,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2009,,0.89,,A,,0,,1100,,1,,_Z,
DATAFLOW,OECD.CTP.TPS:DSD_REV_COMP_LAC@DF_RSLAC(1.1),,I,CRI,,TAX_REV,,S13,,T_1100,,_T,,PT_B1GQ,,A,,2010,,1.024,,A,,0,,1100,,1,,_Z,
