"country","year","variable","value_type","downstream_use","value_old","value_new","ratio_new_old","pct_diff","abs_pct_diff","status","change_magnitude","extract_status_old","extract_status_new","source_file_old","source_file_new","sheet_old","sheet_new","cell_range_old","cell_range_new","excel_row_old","excel_row_new","excel_col_old","excel_col_new","role_old","role_new","matched_code_old","matched_code_new","code_long_old","code_long_new"
"MEX",2020,"GG_B5g_cei","primitive","snacompare",1233516.668,1233516.668,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",113,113,"G","G","GG_r","GG_r","B.5B","B.5B","B.5b - Saldo de Ingresos primarios bruto / Ingreso nacional bruto","B.5b - Saldo de Ingresos primarios bruto / Ingreso nacional bruto"
"MEX",2020,"GG_r_D4_cei","primitive","uprofits",296351.726,296351.726,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",96,96,"G","G","GG_r","GG_r","D.4","D.4","D.4 - Renta de la propiedad","D.4 - Renta de la propiedad"
"MEX",2020,"GG_r_D41_cei","primitive","current_extractor",74097.203,74097.203,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",97,97,"G","G","GG_r","GG_r","D.41","D.41","D.41 - Intereses","D.41 - Intereses"
"MEX",2020,"GG_r_D42_cei","primitive","current_extractor",1188.57,1188.57,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",98,98,"G","G","GG_r","GG_r","D.42","D.42","D.42 - Renta distribuida de las sociedades","D.42 - Renta distribuida de las sociedades"
"MEX",2020,"GG_r_D43_cei","primitive","current_extractor",0,0,,,,"unchanged_zero","unchanged_zero","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",101,101,"G","G","GG_r","GG_r","D.43","D.43","D.43 - Utilidades reinvertidas de la Inversión extranjera directa","D.43 - Utilidades reinvertidas de la Inversión extranjera directa"
"MEX",2020,"GG_r_D44_cei","primitive","current_extractor",707.354,707.354,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",102,102,"G","G","GG_r","GG_r","D.44","D.44","D.44 - Desembolsos por renta de las inversiones","D.44 - Desembolsos por renta de las inversiones"
"MEX",2020,"NFC_B5g_cei","primitive","snacompare;uprofits",3374754.484,3374754.484,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",113,113,"C","C","NFC_r","NFC_r","B.5B","B.5B","B.5b - Saldo de Ingresos primarios bruto / Ingreso nacional bruto","B.5b - Saldo de Ingresos primarios bruto / Ingreso nacional bruto"
"MEX",2020,"NFC_r_D4_cei","primitive","uprofits",964236.014,964236.014,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",96,96,"C","C","NFC_r","NFC_r","D.4","D.4","D.4 - Renta de la propiedad","D.4 - Renta de la propiedad"
"MEX",2020,"NFC_r_D41_cei","primitive","current_extractor",864567.723,864567.723,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",97,97,"C","C","NFC_r","NFC_r","D.41","D.41","D.41 - Intereses","D.41 - Intereses"
"MEX",2020,"NFC_r_D42_cei","primitive","current_extractor",3.619,3.619,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",98,98,"C","C","NFC_r","NFC_r","D.42","D.42","D.42 - Renta distribuida de las sociedades","D.42 - Renta distribuida de las sociedades"
"MEX",2020,"NFC_r_D43_cei","primitive","current_extractor",95833.729,95833.729,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",101,101,"C","C","NFC_r","NFC_r","D.43","D.43","D.43 - Utilidades reinvertidas de la Inversión extranjera directa","D.43 - Utilidades reinvertidas de la Inversión extranjera directa"
"MEX",2020,"NFC_r_D44_cei","primitive","current_extractor",3830.943,3830.943,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",102,102,"C","C","NFC_r","NFC_r","D.44","D.44","D.44 - Desembolsos por renta de las inversiones","D.44 - Desembolsos por renta de las inversiones"
"MEX",2020,"ratio_d43_d4","derived_ratio","cei_ratio_figures",0,0,,,,"unchanged_zero","unchanged_zero","computed","computed","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",,,,,,,,,,
"MEX",2020,"ratio_d43d44","derived_ratio","cei_ratio_figures",0.155275628790913,0.155275628790913,1,0,0,"unchanged","unchanged","computed","computed","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",,,,,,,,,,
"MEX",2020,"ratio_d44_b5g","derived_ratio","cei_ratio_figures",0.0378932390911782,0.0378932390911782,1,0,0,"unchanged","unchanged","computed","computed","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",,,,,,,,,,
"MEX",2020,"ratio_d44_d4","derived_ratio","cei_ratio_figures",0.155275628790913,0.155275628790913,1,0,0,"unchanged","unchanged","computed","computed","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",,,,,,,,,,
"MEX",2020,"ratio_d75_b5g","derived_ratio","cei_ratio_figures",0.135903663516328,0.135903663516328,1,0,0,"unchanged","unchanged","computed","computed","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",,,,,,,,,,
"MEX",2020,"ratio_d75_d7","derived_ratio","cei_ratio_figures",0.958046598366538,0.958046598366538,1,0,0,"unchanged","unchanged","computed","computed","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",,,,,,,,,,
"MEX",2020,"ROW_r_D4_cei","primitive","uprofits",149612.255,149612.255,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",96,96,"N","N","ROW_r","ROW_r","D.4","D.4","D.4 - Renta de la propiedad","D.4 - Renta de la propiedad"
"MEX",2020,"ROW_r_D41_cei","primitive","current_extractor",42585.508,42585.508,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",97,97,"N","N","ROW_r","ROW_r","D.41","D.41","D.41 - Intereses","D.41 - Intereses"
"MEX",2020,"ROW_r_D42_cei","primitive","current_extractor",11193.018,11193.018,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",98,98,"N","N","ROW_r","ROW_r","D.42","D.42","D.42 - Renta distribuida de las sociedades","D.42 - Renta distribuida de las sociedades"
"MEX",2020,"ROW_r_D43_cei","primitive","current_extractor",95833.729,95833.729,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",101,101,"N","N","ROW_r","ROW_r","D.43","D.43","D.43 - Utilidades reinvertidas de la Inversión extranjera directa","D.43 - Utilidades reinvertidas de la Inversión extranjera directa"
"MEX",2020,"ROW_r_D44_cei","primitive","current_extractor",0,0,,,,"unchanged_zero","unchanged_zero","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",102,102,"N","N","ROW_r","ROW_r","D.44","D.44","D.44 - Desembolsos por renta de las inversiones","D.44 - Desembolsos por renta de las inversiones"
"MEX",2020,"TOT_B5g_cei","primitive","snacompare;uprofits",23312905.346,23312905.346,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",113,113,"S","S","TOT_r","TOT_r","B.5B","B.5B","B.5b - Saldo de Ingresos primarios bruto / Ingreso nacional bruto","B.5b - Saldo de Ingresos primarios bruto / Ingreso nacional bruto"
"MEX",2020,"TOT_r_D4_cei","primitive","uprofits",8283141.613,8283141.613,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",96,96,"S","S","TOT_r","TOT_r","D.4","D.4","D.4 - Renta de la propiedad","D.4 - Renta de la propiedad"
"MEX",2020,"TOT_r_D41_cei","primitive","current_extractor",3515782.714,3515782.714,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",97,97,"S","S","TOT_r","TOT_r","D.41","D.41","D.41 - Intereses","D.41 - Intereses"
"MEX",2020,"TOT_r_D42_cei","primitive","current_extractor",3376814.93,3376814.93,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",98,98,"S","S","TOT_r","TOT_r","D.42","D.42","D.42 - Renta distribuida de las sociedades","D.42 - Renta distribuida de las sociedades"
"MEX",2020,"TOT_r_D43_cei","primitive","current_extractor",423472.721,423472.721,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",101,101,"S","S","TOT_r","TOT_r","D.43","D.43","D.43 - Utilidades reinvertidas de la Inversión extranjera directa","D.43 - Utilidades reinvertidas de la Inversión extranjera directa"
"MEX",2020,"TOT_r_D44_cei","primitive","current_extractor",679953.55,679953.55,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_20.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_20.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",102,102,"S","S","TOT_r","TOT_r","D.44","D.44","D.44 - Desembolsos por renta de las inversiones","D.44 - Desembolsos por renta de las inversiones"
"MEX",2021,"B2g_cei","primitive","snacompare",1813409.125,1813409.125,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",68,68,"I","I","households_r","households_r","B.2B","B.2B","B.2b - Excedente bruto de operación","B.2b - Excedente bruto de operación"
"MEX",2021,"B3g_cei","primitive","snacompare",6015501.905,6015501.905,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",69,69,"I","I","households_r","households_r","B.3B","B.3B","B.3b - Ingreso mixto bruto","B.3b - Ingreso mixto bruto"
"MEX",2021,"B5g_cei","primitive","snacompare",19404310.973,19404310.973,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",113,113,"I","I","households_r","households_r","B.5B","B.5B","B.5b - Saldo de Ingresos primarios bruto / Ingreso nacional bruto","B.5b - Saldo de Ingresos primarios bruto / Ingreso nacional bruto"
"MEX",2021,"D1_cei","primitive","snacompare",7296898.347,7296898.347,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",72,72,"I","I","households_r","households_r","D.1","D.1","D.1 - Remuneración de los asalariados","D.1 - Remuneración de los asalariados"
"MEX",2021,"D11_cei","primitive","current_extractor",6097521.291,6097521.291,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",73,73,"I","I","households_r","households_r","D.11","D.11","D.11 - Sueldos y salarios","D.11 - Sueldos y salarios"
"MEX",2021,"D4_cei","primitive","snacompare;cei_ratio_figures",4495508.652,4495508.652,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",96,96,"I","I","households_r","households_r","D.4","D.4","D.4 - Renta de la propiedad","D.4 - Renta de la propiedad"
"MEX",2021,"D43_cei","primitive","cei_ratio_figures",0,0,,,,"unchanged_zero","unchanged_zero","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",101,101,"H","H","households_u","households_u","D.43","D.43","D.43 - Utilidades reinvertidas de la Inversión extranjera directa","D.43 - Utilidades reinvertidas de la Inversión extranjera directa"
"MEX",2021,"D44_cei","primitive","cei_ratio_figures",456263.94,456263.94,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",102,102,"I","I","households_r","households_r","D.44","D.44","D.44 - Desembolsos por renta de las inversiones","D.44 - Desembolsos por renta de las inversiones"
"MEX",2021,"D5_cei","primitive","snacompare",1109683.173,1109683.173,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",115,115,"H","H","households_u","households_u","D.5","D.5","D.5 - Impuestos corrientes sobre el ingreso, la riqueza, etc.","D.5 - Impuestos corrientes sobre el ingreso, la riqueza, etc."
"MEX",2021,"D61_cei","primitive","snacompare",1595619.515,1595619.515,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",118,118,"H","H","households_u","households_u","D.61","D.61","D.61 - Contribuciones sociales netas","D.61 - Contribuciones sociales netas"
"MEX",2021,"D62_cei","primitive","snacompare",1420361.219,1420361.219,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",132,132,"I","I","households_r","households_r","D.62","D.62","D.62 - Prestaciones sociales distintas a las prestaciones sociales en especie","D.62 - Prestaciones sociales distintas a las prestaciones sociales en especie"
"MEX",2021,"D7_cei","primitive","cei_ratio_figures",2770049.616,2770049.616,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",140,140,"I","I","households_r","households_r","D.7","D.7","D.7 - Otras transferencias corrientes","D.7 - Otras transferencias corrientes"
"MEX",2021,"D75_cei","primitive","cei_ratio_figures",2647720.277,2647720.277,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",149,149,"I","I","households_r","households_r","D.75","D.75","D.75 - Transferencias corrientes diversas","D.75 - Transferencias corrientes diversas"
"MEX",2021,"D752_cei","primitive","current_extractor",1046559.496,1046559.496,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",151,151,"I","I","households_r","households_r","D.752","D.752","D.752 - Transferencias corrientes entre hogares residentes y no residentes","D.752 - Transferencias corrientes entre hogares residentes y no residentes"
"MEX",2021,"FC_B5g_cei","primitive","snacompare;uprofits",1081136.555,1081136.555,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",113,113,"E","E","FC_r","FC_r","B.5B","B.5B","B.5b - Saldo de Ingresos primarios bruto / Ingreso nacional bruto","B.5b - Saldo de Ingresos primarios bruto / Ingreso nacional bruto"
"MEX",2021,"FC_r_D4_cei","primitive","uprofits",1484243.292,1484243.292,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",96,96,"E","E","FC_r","FC_r","D.4","D.4","D.4 - Renta de la propiedad","D.4 - Renta de la propiedad"
"MEX",2021,"FC_r_D41_cei","primitive","current_extractor",1465337.098,1465337.098,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",97,97,"E","E","FC_r","FC_r","D.41","D.41","D.41 - Intereses","D.41 - Intereses"
"MEX",2021,"FC_r_D42_cei","primitive","current_extractor",2310.375,2310.375,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",98,98,"E","E","FC_r","FC_r","D.42","D.42","D.42 - Renta distribuida de las sociedades","D.42 - Renta distribuida de las sociedades"
"MEX",2021,"FC_r_D43_cei","primitive","current_extractor",0,0,,,,"unchanged_zero","unchanged_zero","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",101,101,"E","E","FC_r","FC_r","D.43","D.43","D.43 - Utilidades reinvertidas de la Inversión extranjera directa","D.43 - Utilidades reinvertidas de la Inversión extranjera directa"
"MEX",2021,"FC_r_D44_cei","primitive","current_extractor",16595.82,16595.82,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",102,102,"E","E","FC_r","FC_r","D.44","D.44","D.44 - Desembolsos por renta de las inversiones","D.44 - Desembolsos por renta de las inversiones"
"MEX",2021,"GG_B5g_cei","primitive","snacompare",1582274.154,1582274.154,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",113,113,"G","G","GG_r","GG_r","B.5B","B.5B","B.5b - Saldo de Ingresos primarios bruto / Ingreso nacional bruto","B.5b - Saldo de Ingresos primarios bruto / Ingreso nacional bruto"
"MEX",2021,"GG_r_D4_cei","primitive","uprofits",452785.937,452785.937,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",96,96,"G","G","GG_r","GG_r","D.4","D.4","D.4 - Renta de la propiedad","D.4 - Renta de la propiedad"
"MEX",2021,"GG_r_D41_cei","primitive","current_extractor",65018.903,65018.903,1,0,0,"unchanged","unchanged","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",97,97,"G","G","GG_r","GG_r","D.41","D.41","D.41 - Intereses","D.41 - Intereses"
"MEX",2021,"GG_r_D42_cei","primitive","current_extractor",0,0,,,,"unchanged_zero","unchanged_zero","matched","matched","/Users/iflores/Documents/GitHub/dina-latam/input_data/sna_country_data/MEX/CSI_21.xlsx","/Users/iflores/Documents/GitHub/dina-latam/input_data/_new/country_sna/MEX/tabulados_CSI/CSI_21.xlsx","Tabulado","Tabulado","A68:S153","A68:S153",98,98,"G","G","GG_r","GG_r","D.42","D.42","D.42 - Renta distribuida de las sociedades","D.42 - Renta distribuida de las sociedades"
